team_strength,enemy_strength,num_heroes,num_enemies,has_time_stone,has_surprise_element,terrain_advantage,team_coordination,enemy_mind_state,intel_accuracy,has_ironman,previous_failures,sacrifice_possible,diversion_success_rate,strategic_plan_complexity,universe_variability,enemy_stone_count,simulation_number,outcome
78.49267365825537,65.53603749393315,4,2,0,1,unknown,2.186324808328537,defensive,0.9242678604371359,0,8,0,0.07527911789825781,3.3960826363867556,0.7323059753202498,2,1002,0
61.19260739840348,60.869097246386325,4,3,1,0,unknown,1.1300754809027136,aggressive,0.08811901332949323,0,2,0,0.7102453926576477,8.595549227345238,0.46395362220054115,5,1003,0
47.061264445888526,66.78006271888293,4,1,0,1,earth,6.459672550239422,neutral,0.5799307906855448,1,3,0,0.37707290572592633,5.86945217307642,0.23808861784314506,1,1004,0
73.96446627227179,71.78774533933216,8,1,1,0,unknown,9.838980363600175,neutral,0.8716518812388218,1,8,0,0.7759936496984218,2.273913952512363,0.6098450061476319,3,1005,0
67.86970770843499,87.55731729497077,3,3,0,0,unknown,6.008703020856181,neutral,0.42086524951500714,0,5,0,0.6025623962772086,0.1266423711293274,0.9871053161901053,2,1006,0
77.90386440055465,70.18261441941446,5,4,1,0,earth,6.910573641234218,neutral,0.8001254875113715,1,4,0,0.4955806174564673,2.1235826283233306,0.0410001277549491,0,1007,0
72.70343603363939,51.21561439845611,4,2,1,0,earth,5.611674437464201,neutral,0.8038160796362951,0,4,0,0.004234628310547661,3.653361283175902,0.19604278243012507,3,1008,1
80.9910543063867,92.10101769742741,4,1,1,1,earth,7.823484442285039,aggressive,0.05984603858624693,0,3,0,0.6071688246298754,7.083849467701514,0.4906068323901869,4,1009,0
49.29529576878864,62.443647995774406,3,1,1,1,earth,9.758044202094448,defensive,0.41214372573072167,0,5,0,0.4203803727226546,2.1611189433323053,0.5975993952233337,2,1010,0
86.34788131268651,74.11919359343057,3,3,0,0,space,5.441292294041848,neutral,0.6910254866870436,1,3,0,0.33252736036080477,2.6150460183173294,0.6241502144143465,5,1011,0
63.95199209384799,81.69804760411067,7,4,0,0,earth,4.167905117427258,defensive,0.4223535090688829,0,1,0,0.9887703599159131,4.35100188452961,0.06020942828129072,1,1012,0
100.0,77.99415627604174,6,3,0,1,unknown,8.603430611601265,defensive,0.5451672481793561,1,5,0,0.7003664054342637,0.42920920673958696,0.12292154183407755,1,1013,0
46.21624363820864,91.41269321282213,4,3,0,0,unknown,9.6972834375999,defensive,0.59445790460664,0,4,0,0.539884777738174,7.684014783905084,0.9446811585782444,4,1014,0
94.71927606330499,82.18504715089138,6,3,1,0,unknown,1.2918164086956796,aggressive,0.15122937673124248,1,5,0,0.8687226208509778,0.7875462561707491,0.07534674424330512,6,1015,0
63.95821566925296,62.08035630454338,9,3,0,0,unknown,5.781709654738779,defensive,0.41198120614852984,0,5,0,0.22709824190401862,7.370187114180281,0.41911148069638593,4,1016,0
46.97163992771103,100.0,3,3,0,0,space,7.924599925459974,defensive,0.028463221683565854,0,1,1,0.6199077703300357,2.67962271451288,0.5772533619975613,0,1017,0
50.32228331891357,77.9150019500735,3,4,0,1,space,5.333394051563908,defensive,0.14962608319534443,0,2,0,0.8609244612550893,4.599304680238392,0.3141610673798151,5,1018,0
53.5930538361136,72.78989660067741,7,3,0,0,space,4.091969681929487,neutral,0.5122540633764986,0,5,1,0.12358562532283335,4.103955964083745,0.25567829188817626,4,1019,0
68.48331892803833,89.45888134583356,5,4,0,0,unknown,6.552298211354206,neutral,0.5735859979388103,0,3,1,0.2360890951557374,2.5326150988768292,0.2902071745418531,4,1020,0
,78.74176418895108,8,2,0,1,unknown,2.701280945133483,defensive,0.1462344065916623,1,6,0,0.08263220700523011,2.5571279200452746,0.28261075628397203,3,1021,0
48.52599992122842,80.98842289408991,8,2,0,0,,3.491337429383694,aggressive,0.7556192702124205,0,5,0,0.9924434090689079,9.490498698527382,0.3793951164018652,2,1022,1
59.51290815478034,100.0,8,2,0,0,earth,9.922766588813447,neutral,0.3729878878709927,1,6,1,0.5809128187903986,3.0547165512475347,0.11607838126949244,5,1023,0
100.0,70.8731785761743,3,2,0,1,unknown,6.364653343744954,neutral,0.9206499288276719,1,7,1,0.48948578585190583,1.8309220020266515,0.8535329207736653,0,1024,1
94.55086340201423,70.23358658973906,4,1,0,0,earth,8.729272983110747,defensive,0.3876627233054065,1,9,0,0.3384351920610045,2.504922794539958,0.7594050592056969,6,1025,0
68.72647339348065,76.74867768018696,7,4,1,0,earth,8.077685130371435,defensive,0.14981097643260455,1,4,0,0.4494501794628605,6.952015782011264,0.03410400619360221,0,1026,0
60.760069563364006,91.07273903371558,5,2,0,0,unknown,6.522725543940241,aggressive,0.7579704586807576,1,6,1,0.7758570650705982,3.0887795839871246,0.7612627510226359,6,1027,1
62.40062653436522,52.40198954714401,9,1,0,1,space,8.407290824587733,neutral,0.5678008004393289,1,9,0,0.9167178021446107,1.7160573698858494,0.8280544195393608,5,1028,0
72.27035945460833,45.51666162785242,8,4,0,0,unknown,2.8715849543357095,defensive,0.38668816824415575,0,7,0,0.10494520014207909,4.144849693759417,0.9220203272839048,6,1029,0
39.54414869603189,66.19327094069779,7,1,0,0,unknown,6.371164488122983,neutral,0.3559571634322616,1,1,0,0.29962942462526176,1.1754670314557891,0.6129480339332875,0,1030,0
54.852469251533094,50.491155614110696,3,1,0,0,earth,5.906034895239809,defensive,0.15076897355727104,0,2,0,0.18912807023528855,3.9866584842889363,0.8528365001011466,2,1031,0
26.62831852244821,68.62752978711542,8,3,0,1,earth,6.224196007933448,defensive,0.34083462746601145,0,5,1,0.43548582739633457,8.622207102434146,0.7591043639610883,4,1032,0
67.98446245210559,82.53749544193936,5,1,0,0,unknown,1.6863192714677522,aggressive,0.029344140978335043,0,4,1,0.5304841531232816,3.7291215585324125,0.02541220294881641,4,1033,1
72.94391879405482,61.63876704671605,9,1,0,1,space,2.772430399980684,neutral,0.5024019140757711,1,7,1,0.7212799606522827,5.141379748094833,0.8110250585860621,3,1034,0
50.33627075401252,53.597601348279866,6,4,1,0,unknown,2.866583187925391,neutral,0.8967237418137359,1,5,0,0.8756581862065133,7.891408598226743,0.5810167353059426,6,1035,0
91.47973526580066,76.04005742573023,9,1,0,0,space,6.019461625727632,defensive,0.7953307962153271,1,5,1,0.54212980263961,5.159749368693516,0.6505557701889052,3,1036,0
35.484686739953176,87.93815226922756,5,3,0,1,space,9.725468804397861,aggressive,0.02852119720421431,0,7,0,0.4887685876930691,0.4738885950937899,0.8849316712783731,0,1037,0
30.712502395803597,49.575398422250814,9,2,1,0,unknown,9.540675511821481,aggressive,0.8812603262682325,0,3,1,0.575752924892553,2.1487003342045363,0.01042495831494239,5,1038,0
64.48903637119945,87.30348597458976,4,2,0,0,unknown,2.2718955298969656,aggressive,0.4523248288825533,0,6,0,0.8884102039990414,8.942636643546106,0.10789326972395308,2,1039,0
80.94196605224309,87.25959305607489,8,4,0,0,unknown,3.048452430667725,neutral,0.1908914654154944,1,6,1,0.6485459368740671,8.021851832197196,0.5737959769596961,4,1040,0
93.67855382915738,89.31127653234942,8,4,0,0,space,0.3606189227916712,defensive,0.7524119552153874,0,11,1,0.7873724056663802,7.606684776161183,0.40964229225764215,2,1041,0
50.8223147426212,93.2772032230753,6,1,0,0,earth,3.9881558985939414,defensive,0.32287355017704633,1,5,1,0.7194933039095114,5.474697066132338,0.4180402430815413,5,1042,0
81.57361666862592,100.0,9,4,1,1,space,8.346741216803636,aggressive,0.2533184231368528,1,9,1,0.9235087083127071,3.5326099520197243,0.31220505744619365,6,1043,0
59.229830609985854,69.65861927071417,6,1,0,1,space,9.1575173898614,aggressive,0.16131840678154763,1,9,0,0.8169375353335183,6.943841632087228,0.818542045172138,6,1044,0
56.54745400118361,76.64357370116787,9,4,0,0,space,2.364964795679436,aggressive,0.4866219069002228,1,10,1,0.3412041632005378,6.633500543975147,0.10356051051005022,4,1045,0
77.67319874973344,68.75342350127961,8,2,1,1,earth,2.6579447348883924,neutral,0.09339399954944527,0,7,1,0.8543686027064203,6.427615211870924,0.5329708664371675,2,1046,0
73.0464575682684,75.02965267133716,4,2,0,0,space,2.208498165087537,defensive,0.7856131291137866,1,7,0,0.46744589866490327,5.036745746555836,0.4582181569964704,2,1047,0
28.47215686031501,97.99310033454468,9,2,0,0,space,3.5010356757457872,aggressive,0.470674576666411,1,4,0,0.8472226748120991,2.593895869410888,0.5513122585925356,0,1048,0
89.53080699451792,54.82478274103997,6,2,1,0,space,8.047593985905447,aggressive,0.4469764168189202,1,4,0,0.9057461663329892,4.354314648170149,0.050560197693894304,3,1049,0
87.60182708294903,62.08425491751637,3,1,0,0,earth,6.468574698844601,defensive,0.0018539564815209797,1,3,1,0.6852694043676273,5.121176679814001,0.6737614183400845,1,1050,1
47.488745969809415,95.65771404756842,8,1,0,0,space,,neutral,0.8178638603085613,1,4,0,0.718883077125489,2.1600618627224533,0.013521994707075602,2,1051,0
67.91607066874818,90.30054760353134,5,1,0,1,earth,5.8303110633530615,neutral,0.4928370590382537,0,5,1,0.14110837114840025,2.300557308817778,0.5278305623990139,5,1052,0
69.88060372565478,69.55302529774383,5,2,1,1,earth,2.577330780591468,neutral,0.43989451980134786,0,7,0,0.3238449664319726,7.918434608271533,0.26551020918749213,1,1053,0
65.21347531647814,87.8160300168108,4,3,0,0,unknown,2.2799418021254416,???,0.7613848852843905,1,5,0,0.557732495264242,3.197733424555962,0.31305084292258534,0,1054,0
48.9938969230916,80.1182376373805,3,2,0,0,unknown,0.09000705863749792,neutral,0.06289854910076087,1,3,0,0.003515145172314882,9.736762563232892,0.7384024818987723,2,1055,0
46.56753264123897,97.50411913501482,6,2,0,0,unknown,7.8098213687407245,aggressive,0.3666804560952037,0,4,0,0.8472779107374554,4.363973928258452,0.9858862931280874,0,1056,0
59.488918580171095,76.11764390740159,9,3,0,1,earth,8.471212261647178,neutral,0.5757339575537564,1,7,0,0.3694795220533309,6.087503735484673,0.47535006348164444,1,1057,0
83.45458038518728,90.38448170808874,8,3,0,0,unknown,7.682825996284163,defensive,0.4605775627391877,0,7,1,0.7233982890009888,5.039412754550923,0.66951421415775,4,1058,0
70.87200309188864,100.0,5,4,1,0,,0.7440205772849073,neutral,0.18163888987797439,0,6,0,0.7692976228704892,4.931232249094793,0.2484580547756985,2,1059,1
52.58771335827788,83.97148732571199,5,2,0,1,unknown,7.62221627169866,defensive,0.2992765076803118,0,2,0,0.5480830509086774,8.90006052084059,0.5540053592480759,0,1060,1
75.43397421296689,75.73992248692265,5,3,0,0,earth,0.4576745315026931,defensive,0.300200557647633,0,7,1,0.7902265359354589,0.9301952276213543,0.09998939260808204,5,1061,0
3.0291475873984908,85.8367047783147,5,4,0,0,space,1.0559306570639115,neutral,0.991970802765227,1,6,0,0.6824078383879851,3.4573492216889044,0.8502339700534541,1,1062,1
248.92594202232618,69.52078712694173,7,3,0,0,unknown,4.404753729326672,aggressive,0.3261971188066488,1,4,1,0.35984453681960626,2.8601131453580244,0.45572061621911353,2,1063,0
25.20572442443801,100.0,4,3,1,0,unknown,4.761470089248401,defensive,0.20518206254229898,1,4,1,0.8161560275461868,3.2600440298245825,0.361466028658723,6,1064,1
52.751181171937354,77.70106556543972,6,4,0,0,unknown,8.161186366186964,neutral,0.8226371531041464,1,5,1,0.6360554602547193,9.125884609792106,0.5133939686685003,1,1065,0
37.60660210747712,70.90600019661731,8,2,0,0,unknown,6.7952689204091055,defensive,0.42117125500360864,0,6,1,0.16020474472328128,0.6988938007103418,0.9129460899740476,5,1066,0
34.106370485581884,62.464664924699456,8,4,1,0,earth,1.5332017863121628,neutral,0.44386369448705076,1,4,0,0.7728241122350282,2.8338672583394664,0.7764511834550024,6,1067,0
83.21653574757039,91.45830287409657,8,2,0,0,space,2.2614678322880133,aggressive,0.5488890634957373,1,7,1,0.6761870127429083,7.376804272721074,0.15272536580097618,4,1068,0
50.64597597376218,88.00781119241609,6,3,0,0,space,2.8567518825868676,defensive,0.5956891972625116,1,7,1,0.28465096812698476,2.3875128362074816,0.7680010446626622,2,1069,0
66.93007763461432,67.5396844287886,4,4,0,0,unknown,1.2367263745485835,aggressive,0.5905556004103395,0,3,1,0.8419781291164206,8.33113409798919,0.3928606307183018,0,1070,0
59.06158842241632,83.64677017683634,3,1,1,0,space,2.876448863592307,aggressive,0.03449972241104393,1,6,1,0.3740075195716557,3.2991790696810384,0.39501490544805695,0,1071,0
69.54081654446243,52.37166047680715,9,3,0,1,unknown,7.28598155539733,aggressive,0.8188424328979528,1,4,0,0.5527392909618623,1.1319292739915476,0.757809159223312,6,1072,0
61.536437821205105,77.77455862609735,9,4,0,0,unknown,2.41401470107283,aggressive,0.19485281907483798,0,7,1,0.3431596063914343,5.1921498379620035,0.4596804944871632,6,1073,0
34.340155516228606,81.79134528115041,4,3,1,0,space,8.353596470603865,aggressive,0.2923421277838608,0,3,0,0.7243669085077195,5.113348138131863,0.0724721546136099,6,1074,1
79.9253363889428,100.0,5,4,0,0,space,4.695169951252078,neutral,0.17342952002067547,0,2,0,0.581172168475805,0.39131293332568706,0.24676937332611892,0,1075,0
50.12486833677375,63.43771795906966,9,2,0,0,earth,3.2293576124438883,aggressive,0.7670766575358777,0,4,0,0.47029307146631916,7.1791138081908095,0.8946210850138857,0,1076,0
28.86836202680498,55.824710567965134,5,1,0,0,unknown,4.124181045488731,neutral,0.5836579926254195,1,8,0,0.020319424515020446,1.417435197802711,0.5919491492010114,2,1077,0
51.43769678068175,61.56858058612438,4,3,0,1,space,7.094967405934915,aggressive,0.7552961527520513,1,6,1,0.6071845721618515,2.13432191848123,0.8622142643783685,4,1078,0
90.01519581268622,54.9514724952762,4,1,0,0,earth,5.167927032459902,aggressive,0.6533984054293004,1,4,0,0.6223521294803827,5.624814262068398,0.30515143062363415,4,1079,0
77.00443484226986,95.04986036638475,6,2,0,1,space,0.07278663975058053,defensive,0.10415863441940187,1,6,0,0.18123535434587434,8.907806650963705,0.6889544474085239,0,1080,0
53.026957311842814,98.22958942536056,6,4,0,0,space,9.22323846585075,neutral,0.3014997758510053,1,3,0,0.33230920010801657,0.20626121400147746,0.7852917922246385,6,1081,1
53.014845913631426,79.80324866923243,7,1,0,0,unknown,0.6599600300185171,aggressive,0.5072651595901213,0,4,0,0.878787911064596,8.227465944987037,0.18289110901840122,5,1082,0
53.56729897565235,93.31942418527723,8,4,1,1,earth,9.386213488143857,aggressive,0.30494503143136364,1,5,1,0.5491657594592384,7.54145809393142,0.023319465105044457,6,1083,1
100.0,77.00937570870353,7,2,0,0,unknown,0.2815282362005467,aggressive,0.20730390440611646,1,4,1,0.4350797054796901,1.616921493459741,0.6344203644544374,0,1084,0
67.63870904463107,73.5733252844885,8,3,1,0,space,7.709793349574484,neutral,0.8698119690665997,1,4,1,0.9359617386165155,3.730456060056583,0.5768850592051205,0,1085,0
68.60083294382139,70.00443571419358,5,2,0,0,earth,5.346747081832882,neutral,0.7477836752153759,0,12,1,0.8119455117962002,9.059718525624703,0.03983301665945693,0,1086,0
80.60566908063684,70.34413512933652,7,1,1,0,unknown,5.05726180604106,neutral,0.34522006055417664,0,5,0,0.09747199068908519,1.4638589302162996,0.4107906508743582,2,1087,0
64.77578318053027,51.782976655364536,7,1,0,0,earth,0.7277850254400453,defensive,0.7650123626288985,0,4,1,0.8589273713587994,1.1136075897085962,0.5634174225023916,4,1088,0
54.819157083585935,78.96382145411009,3,1,0,1,space,2.387450103379163,defensive,0.627538618445228,1,3,1,0.14973556059965842,7.352130163675721,0.2120759383851214,3,1089,0
56.07300301830043,74.39499134678934,4,4,0,0,earth,7.77547317065192,aggressive,0.0037857336323967594,1,10,0,0.17480233535915446,4.7091522737679625,0.09653964347433497,3,1090,0
58.56797481171872,86.18041086116814,6,3,0,1,space,8.91259829922494,neutral,0.38026202601163495,0,4,0,0.07534754652921505,2.8412141365404686,0.8012969012376072,4,1091,0
59.25555526980317,76.40285244657915,7,1,0,0,unknown,5.291186810529796,neutral,0.2904874991943305,1,6,0,0.48135109360608996,1.7186512395893905,0.9250204320405777,5,1092,1
74.5525908727396,72.55944447646363,6,1,1,0,space,3.5334339636259537,defensive,0.21790862170589687,0,6,0,0.6446893162394614,7.222224252151891,0.4474934277682424,5,1093,1
,61.93210454988554,8,1,0,0,space,0.5994320806421083,aggressive,0.2515893940708449,0,1,0,0.7537154610029893,4.395035443545265,0.1339722289792401,0,1094,0
74.65280154431159,76.08229855232642,7,2,1,0,earth,6.821785260663404,neutral,0.9423648465755226,1,5,0,0.026725265519871755,2.3940425307177216,0.42129580635331954,3,1095,0
58.385668397828354,86.07355846224243,8,1,0,0,earth,2.7844661068628263,neutral,0.4863170679915373,0,5,0,0.1778613296384982,9.433844832972369,0.2791260841478338,2,1096,1
61.57270380632181,57.84991513374209,7,2,0,0,unknown,0.550137149921468,aggressive,0.8477087182241195,0,8,0,0.6212226924079901,5.610655433855081,0.49050161852330254,0,1097,1
20.035986309357845,76.31210630521109,9,1,0,1,earth,6.658517290986222,defensive,0.21421715215298254,0,5,0,0.5255835200148373,3.5322797222811597,0.009024817370676952,4,1098,0
78.32655349404963,78.49564427294226,5,2,0,1,unknown,4.857197935337584,defensive,0.17440379964594832,0,7,0,0.05135390055342015,7.196579536673324,0.8669636217338449,4,1099,0
66.92976951795985,64.22902824572603,3,4,0,1,space,0.11962149701723934,neutral,0.8887895883139098,1,3,1,0.935409941619226,4.964269858537281,0.05810352880431702,1,1100,1
79.96020219719304,66.18215542637999,8,4,0,0,space,1.1092403910634707,aggressive,0.49570468578246785,1,4,0,0.7585103957182344,0.09418711702887883,0.4298639989940428,2,1101,0
2.0748924361262127,78.45916273149322,4,2,1,1,earth,6.9920192924594415,aggressive,0.895152125312413,0,5,1,0.35879630453423694,8.4063042575735,0.6611397213839961,2,1102,0
100.0,57.99868472561066,4,3,0,0,space,0.6367133306578854,aggressive,0.06302885287127491,0,5,1,0.5363983449218559,0.6634709937815308,0.6511468304684443,1,1103,0
57.20820743689652,80.24885572874089,5,3,0,1,space,8.659630648429902,neutral,0.9164355221763077,0,8,1,0.3742560002328862,9.893535033594748,0.29820702642346486,5,1104,0
82.16365633475033,61.569684395112,5,2,0,0,unknown,3.1132627741993266,defensive,0.41544531634222304,0,8,0,0.45528929600881696,3.4973593895795654,0.4995707136654569,1,1105,0
39.20188145748938,90.94280539549824,9,4,1,0,earth,0.8866647043642462,defensive,0.15537048742184778,1,3,1,0.5961841475796493,5.248389828716618,0.49690511227507583,1,1106,0
,100.0,4,2,0,1,unknown,7.597573781680654,defensive,0.6833826894351941,0,3,0,0.39846741613418835,9.995426263142038,0.13126280086139686,5,1107,0
38.93168873652688,62.08864797447271,8,3,1,0,space,5.244272344530238,defensive,0.796902683294257,0,6,0,0.6207178156972202,2.6920412843851715,0.3724114039984425,6,1108,0
142.5738623582517,83.01311793562012,4,2,0,1,space,3.0664003237929762,defensive,0.04737472758140038,0,6,1,0.46514681656765733,4.626696705311636,0.11928069307706879,6,1109,0
98.28062707733572,64.0988714267697,3,4,0,0,space,4.06098341669268,neutral,0.9871959744186861,0,4,0,0.6572609857710217,7.548940977306444,0.05708957563560668,5,1110,0
56.186351984733065,90.61431260696685,7,3,0,0,earth,0.21412395604825885,neutral,0.6970268873161803,0,2,0,0.2622215181527616,4.669852385051604,0.05564572070586293,5,1111,0
64.34865746359446,56.021123863721776,3,3,0,1,space,6.626985375394289,defensive,0.32140199165784433,1,8,1,0.17119210248703998,3.338219991424134,0.43498212917322754,6,1112,0
77.40135461377508,82.20880137641569,9,1,0,0,space,3.657736889634445,defensive,0.1512937956953906,0,6,0,0.013582276614386157,1.2063016933945359,0.7296082844698097,6,1113,0
69.91363775945209,61.905165496659706,9,1,0,1,unknown,,neutral,0.39253141467821473,0,3,0,0.6019801385400868,5.130546040366333,0.984546869110684,2,1114,0
63.00837810287153,71.89523116352447,4,3,0,0,earth,6.2817114595254715,defensive,0.2205656605586258,1,3,1,0.980781205471087,5.517452329252621,0.57122022575624,1,1115,0
67.2992200493245,59.5346208727904,7,3,1,0,space,6.51254185909738,defensive,0.49415322359809577,1,6,1,0.42038729292732846,2.328229988921807,0.29934137071363265,6,1116,0
100.0,87.3352570634363,4,2,0,0,unknown,7.928927110044324,defensive,0.7818927084903275,0,2,0,0.2126281421692392,3.33894518653472,0.20710395928982606,2,1117,0
58.84762405932829,62.445294683406196,3,4,0,0,space,6.31158078376251,aggressive,0.6601303889505533,0,11,0,0.013108930912127503,2.986215374421255,0.6948270886461556,5,1118,0
64.02198093429935,83.27946388997742,3,3,0,1,unknown,4.187259292418925,defensive,0.4359349047817289,1,5,0,0.5127839433364209,4.2736941309163665,0.051774301737493866,1,1119,0
81.01308792015224,69.838529576065,8,4,0,0,space,3.899275617346356,aggressive,0.11894392458004954,1,7,1,0.992704605805453,7.982382933716496,0.2622974124960855,3,1120,0
82.11051865915968,73.28291442301706,8,3,0,0,earth,1.1958210676485581,defensive,0.957156922368007,0,7,0,0.9837753532417393,3.3257636000920474,0.6885477825228052,5,1121,1
83.7406061112076,77.21633861100193,3,4,0,1,earth,7.794434131562418,defensive,0.2703705254504867,0,4,1,0.10135283331842726,2.724514967848042,0.44502211896810606,4,1122,1
72.77460444058369,63.57262992511727,7,1,0,0,unknown,7.611084417546218,neutral,0.2778345458750173,0,2,1,0.8164070218981491,8.398514408538361,0.5002120810525622,2,1123,0
37.13990174539033,78.1555067031133,9,3,0,1,space,2.4629836708552344,neutral,0.6455022218385325,1,5,1,0.17332055859907614,8.110857051470306,0.9754816977968439,0,1124,0
92.66863064602191,97.95501846531616,8,2,0,1,earth,8.626819126981447,neutral,0.7705096221471027,1,3,0,0.8093515112443395,7.932960992826429,0.40462187116969384,0,1125,1
37.07309213962624,63.328578212509285,8,4,0,0,space,5.8900325779062825,aggressive,0.9841527653173495,0,3,1,0.8535492988865352,7.427659041253497,0.5951313258912905,1,1126,0
66.05270930478066,,6,3,0,0,earth,4.7868684239456725,aggressive,0.9691642606278063,0,7,0,0.00773422904741905,8.88716422534948,0.9986117573152774,6,1127,0
44.914482999612844,97.47146450231676,6,1,1,0,unknown,0.1749630162549587,defensive,0.9137605242320807,1,9,0,0.23726138011220899,7.132259622952914,0.6863689501630428,6,1128,0
58.717233068140146,62.75767516457934,8,1,0,1,earth,3.8274118586431625,aggressive,0.4353135673833498,0,2,0,0.05655167624637347,1.6939962249757212,0.5144589786106929,1,1129,1
66.5752482060696,53.17418092364172,4,1,1,0,space,6.406707682356631,neutral,0.1666696597564481,0,4,1,0.4989096253758182,0.32976626715504054,0.32389070355128413,2,1130,0
66.42714430900546,79.52941350257647,7,1,0,1,space,0.8974783768838346,aggressive,0.5844712032866277,1,5,1,0.026716194387210956,1.8186392149547548,0.9764556086332391,3,1131,0
68.4384150847057,66.7888871584969,5,3,0,0,space,4.595673088875483,defensive,0.017256505546768053,0,3,1,0.6260852381800405,3.646382364002477,0.293826431243155,0,1132,1
92.27422538117294,100.0,8,2,0,1,unknown,9.934359513615961,aggressive,0.19624883899539347,1,7,1,0.5583297919511762,0.5293617066715695,0.11582481062123873,6,1133,0
69.0706860302796,75.52211310749749,6,4,0,1,unknown,7.165386372090675,neutral,0.0025293967947646046,1,8,0,0.37939316032017567,7.5700014937911515,0.9258573766156302,2,1134,0
55.116867294187024,62.96700887947231,7,2,0,1,space,5.468708875016044,defensive,0.18053591257153878,1,4,0,0.46180174448211064,6.413100695236321,0.31899626440219286,5,1135,1
79.28174336576714,57.792607334824325,7,4,0,0,space,5.330328849390766,aggressive,0.4747571233962561,1,2,1,0.9900949790555569,7.179981257018296,0.588888421769677,0,1136,0
83.78940977849281,91.34857438636246,6,2,0,0,earth,0.4376508225819442,defensive,0.3933243110934159,0,9,1,0.1676526201724441,0.9578909955279136,0.6459036379834382,4,1137,0
35.447843697260154,66.4322403887372,7,3,0,0,earth,9.57314437407936,defensive,0.3692965649266392,1,2,0,0.731037952832775,3.2877001241430612,0.26090693998667713,1,1138,0
71.94800139699716,75.65743199190642,7,3,0,0,earth,,aggressive,0.8309528639338625,1,5,1,0.645309692385425,4.594105274718428,0.4234049169503017,5,1139,0
74.02345484621796,89.33704117668721,6,4,0,0,space,6.824047106754465,defensive,0.674996304645678,0,2,0,0.663698676711852,6.0259259769236975,0.1554841035207285,2,1140,0
54.048729932800164,67.73612472103754,3,3,0,1,earth,0.9901164968154996,aggressive,0.936431762871106,0,9,1,0.3457142623292002,8.02771192971772,0.8845454651314884,1,1141,0
87.51413626623238,74.31106756889758,8,4,1,1,space,2.078338967494382,neutral,0.44534109067767247,1,3,0,0.2164703645973456,9.76937488748019,0.5845282526402462,2,1142,0
56.998888259349464,74.7514738526622,4,2,0,0,unknown,1.8390953587558523,neutral,0.2722296754759518,0,4,0,0.6508229876067638,0.8220367576750665,0.8902697291745955,6,1143,0
62.51152906943084,85.24986767274137,5,3,0,1,earth,5.1957848510121885,aggressive,0.12268453803335555,0,5,1,0.9127246539249797,6.416441816282617,0.25712145593584035,1,1144,0
56.53856351432261,83.86116503265488,4,3,0,0,space,2.078038745019856,aggressive,0.672027395685146,0,4,0,0.9759874845428363,1.3485573281524943,0.6339912707514082,1,1145,0
60.31158095162935,71.69829403117757,3,4,0,0,space,6.958005615441982,defensive,0.841741088471657,0,9,1,0.48091020637663284,2.9987020729357425,0.21795903953096196,2,1146,1
38.074498262095965,75.95473592244777,9,4,0,1,unknown,5.45229885969389,aggressive,0.1837393642617563,1,4,0,0.4256116520939054,7.720476094676294,0.28904834009148384,4,1147,1
31.198982348114114,69.42331482714768,3,4,0,1,unknown,0.17658177042655487,defensive,0.8787527445125362,0,7,1,0.3489423369647512,9.940985652957108,0.3611495140074461,0,1148,0
91.89010126449944,52.83581389620833,7,4,0,0,unknown,7.440572370356515,neutral,0.5262762016953331,0,4,1,0.8099753668790027,5.2648006170473565,0.549425000073314,2,1149,0
43.060773033633446,78.86401286097194,4,1,0,1,unknown,1.888287366539485,aggressive,0.1440806321409519,1,1,0,0.25539943282299027,3.5311803438315845,0.5557773537062574,5,1150,0
40.172153010873856,100.0,3,4,0,1,earth,8.248851196806768,neutral,0.6428633249017549,1,4,1,0.5130273820194556,2.140958586174566,0.20032969882540486,4,1151,0
16.932197727925704,61.744212889634056,4,1,0,0,unknown,3.55045437122979,aggressive,0.5200527415372135,1,5,0,0.3450543869631899,7.825327162653142,0.0460702153426753,3,1152,0
47.220765046209955,63.404554355959455,3,2,0,0,space,3.3861967998163642,neutral,0.028183547312732316,0,4,0,0.8757008281220957,9.037195875789507,0.7720979911266154,5,1153,1
33.53820413185004,61.93908342534388,5,4,1,1,,0.11817335778210536,aggressive,0.3992432047266242,0,6,1,0.28267416032793447,8.485786251762491,0.5260519088413235,1,1154,0
92.84030320272738,85.86887668084684,3,1,0,1,space,9.877289829230172,aggressive,0.784787992942911,1,5,0,0.6864878057445278,5.096919464484179,0.313253220496446,1,1155,1
80.19634178685268,81.7272818129466,4,1,0,0,space,6.120043391718638,defensive,0.5554237534221071,0,4,0,0.5887484980605121,5.891635875273145,0.05275962585503424,0,1156,0
46.236993096445524,72.62193461375315,7,1,0,0,space,4.227301661859907,defensive,0.28204112626253053,0,9,0,0.3283710888860518,8.3662085770765,0.10459544927988296,0,1157,0
100.0,61.22971407541553,4,3,0,0,unknown,0.9662140446133904,aggressive,0.9286417633825497,1,2,0,0.2547816650053306,9.288542119234332,0.423577973846209,5,1158,0
79.63530973983188,76.38565187459886,6,1,1,1,space,6.991480641510169,defensive,0.2377790380438599,0,5,0,0.803788299993075,9.390085164674879,0.48383303194357974,6,1159,0
53.50337232982755,51.53066808996294,4,4,0,0,unknown,2.8273046999193885,aggressive,0.2527360069326161,1,7,1,0.510500880893214,6.897785803437193,0.3774722502035738,1,1160,1
